Position,Track_Name,Artist,Streams,URL,Date,Region
10,Let You Down,NF,2687953,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-25,global
10,Let You Down,NF,2601692,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-17,global
13,Let You Down,NF,2285166,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-02-08,global
29,Let You Down,NF,1806046,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-02-21,global
37,Let You Down,NF,1649268,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-03-09,global
11,Let You Down,NF,2601647,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-04,global
9,Let You Down,NF,3032537,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-01,global
8,Let You Down,NF,2643462,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-05,global
9,Let You Down,NF,2464017,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-27,global
10,Let You Down,NF,2603455,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-06,global
8,Let You Down,NF,2427798,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-02,global
13,Let You Down,NF,2213171,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-21,global
24,Let You Down,NF,2006330,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-02-16,global
32,Let You Down,NF,1834401,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-02-23,global
32,Let You Down,NF,1628449,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-03-05,global
9,Let You Down,NF,2818137,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-06,global
10,Let You Down,NF,2762268,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-02,global
9,Let You Down,NF,2817074,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-04,global
10,Let You Down,NF,2645306,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-16,global
35,Let You Down,NF,1414516,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-03-11,global
26,Let You Down,NF,1762204,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-10-16,global
9,Let You Down,NF,2865946,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-11-14,global
9,Let You Down,NF,2460222,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-30,global
34,Let You Down,NF,1659047,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-03-06,global
9,Let You Down,NF,2578015,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-12-11,global
8,Let You Down,NF,2492307,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-03,global
10,Let You Down,NF,2209009,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2018-01-28,global
11,Let You Down,NF,2466169,https://open.spotify.com/track/6mrKP2jyIQmM0rw6fQryjr,2017-10-25,global
